Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
2,1,0,8,6,4,9.5,-4.5,-24.5,0,0.788724
2,3,0,0,0,9,1.5,13.5,-19.5,5.6477e-07,0.543148
0,2,1,7,2,0,-15.5,3.5,-16.5,1.44317e-06,0.439742
3,2,1,5,4,1,18.5,5.5,-15.5,0,0.389904
0,0,1,3,1,1,-19.5,-21.5,-15.5,0,0.426793
0,2,0,2,3,3,-20.5,4.5,-25.5,0,0.790783
0,1,0,1,9,9,-21.5,-1.5,-19.5,2.79762e-07,0.558419
1,3,1,8,7,4,-2.5,20.5,-12.5,0,0.243001
2,0,1,9,6,1,10.5,-16.5,-15.5,0,0.438852
1,2,0,8,3,9,-2.5,4.5,-19.5,0,0.569616
0,1,0,8,2,3,-14.5,-8.5,-25.5,5.92831e-07,0.829932
2,3,1,8,2,8,9.5,15.5,-8.5,5.90425e-07,0.103472
3,3,1,3,0,6,16.5,13.5,-10.5,2.12307e-08,0.176736
1,3,0,6,3,1,-4.5,16.5,-27.5,3.68121e-08,0.857703
3,2,1,3,4,2,16.5,5.5,-14.5,6.49616e-08,0.354409
3,2,0,5,1,9,18.5,2.5,-19.5,0,0.556207
2,2,1,8,7,9,9.5,8.5,-7.5,0,0.0865393
2,3,0,2,8,9,3.5,21.5,-19.5,2.13225e-07,0.513064
3,0,0,7,9,2,20.5,-13.5,-26.5,0,0.865936
3,1,1,3,9,1,16.5,-1.5,-15.5,0,0.409701
1,2,1,8,4,2,-2.5,5.5,-14.5,1.35556e-07,0.368487
2,1,0,2,5,0,3.5,-5.5,-28.5,0,0.962
2,3,1,6,1,0,7.5,14.5,-16.5,5.45634e-07,0.417717
1,1,0,7,0,5,-3.5,-10.5,-23.5,1.37802e-06,0.761351
3,1,1,9,9,8,22.5,-1.5,-8.5,0,0.126395
1,2,1,3,9,4,-7.5,10.5,-12.5,5.03737e-07,0.274036
3,1,1,0,4,7,13.5,-6.5,-9.5,1.42258e-07,0.189796
1,3,0,4,5,3,-6.5,18.5,-25.5,0,0.76607
0,2,0,3,7,7,-19.5,8.5,-21.5,5.33398e-07,0.618499
3,1,1,8,8,3,21.5,-2.5,-13.5,0,0.323137
2,1,0,3,3,1,4.5,-7.5,-27.5,0,0.922887
1,0,0,9,6,9,-1.5,-16.5,-19.5,1.07867e-06,0.604803
0,1,0,9,9,7,-13.5,-1.5,-21.5,7.05453e-07,0.654678
2,0,0,7,9,0,8.5,-13.5,-28.5,0,0.970042
1,1,1,9,5,1,-1.5,-5.5,-15.5,0,0.431471
0,1,0,6,8,6,-16.5,-2.5,-22.5,1.37953e-06,0.692403
2,3,1,2,1,4,3.5,14.5,-12.5,1.64103e-06,0.263875
2,1,1,0,5,7,1.5,-5.5,-9.5,0,0.197508
1,1,1,8,5,7,-2.5,-5.5,-9.5,4.15263e-07,0.197292
3,0,0,1,8,7,14.5,-14.5,-21.5,0,0.672782
2,2,0,1,5,7,2.5,6.5,-21.5,0,0.645032
0,3,1,2,5,0,-20.5,18.5,-16.5,0,0.3841
0,3,1,5,6,8,-17.5,19.5,-8.5,0,0.0787297
2,0,1,2,6,6,3.5,-16.5,-10.5,1.52855e-06,0.248265
0,1,1,2,6,5,-20.5,-4.5,-11.5,1.12045e-07,0.251179
1,3,0,0,0,9,-10.5,13.5,-19.5,8.20496e-07,0.537223
1,2,1,9,1,3,-1.5,2.5,-13.5,0,0.33689
1,3,1,8,8,7,-2.5,21.5,-9.5,0,0.124479
3,2,0,2,7,1,15.5,8.5,-27.5,8.53877e-08,0.8726
2,1,1,0,6,6,1.5,-4.5,-10.5,0,0.234379
0,0,0,1,7,0,-21.5,-15.5,-28.5,0,0.949077
1,0,0,8,7,0,-2.5,-15.5,-28.5,1.4122e-07,0.975836
2,2,0,9,5,2,10.5,6.5,-26.5,0,0.844419
3,3,0,1,3,2,14.5,16.5,-26.5,0,0.805455
2,0,1,2,1,5,3.5,-21.5,-11.5,0,0.289558
2,2,1,4,9,9,5.5,10.5,-7.5,1.5035e-07,0.0840053
2,0,1,1,7,3,2.5,-15.5,-13.5,1.23781e-06,0.364758
3,0,1,7,1,6,20.5,-21.5,-10.5,0,0.229519
0,0,1,8,6,1,-14.5,-16.5,-15.5,0,0.433401
1,3,1,4,6,3,-6.5,19.5,-13.5,2.01105e-07,0.283494
1,1,0,8,6,1,-2.5,-4.5,-27.5,0,0.918413
1,2,0,2,4,3,-8.5,5.5,-25.5,7.1507e-07,0.807921
1,2,1,0,4,6,-10.5,5.5,-10.5,1.60011e-06,0.20771
2,1,1,6,5,1,7.5,-5.5,-15.5,0,0.428592
0,2,0,5,6,8,-17.5,7.5,-20.5,1.43474e-06,0.585172
2,3,0,9,7,7,10.5,20.5,-21.5,1.52272e-07,0.591782
2,1,1,9,6,6,10.5,-4.5,-10.5,3.91827e-08,0.228785
3,2,0,8,5,0,21.5,6.5,-28.5,0,0.907498
1,0,0,6,2,1,-4.5,-20.5,-27.5,0,0.936093
0,0,0,7,6,8,-15.5,-16.5,-20.5,0,0.632059
2,2,0,5,7,6,6.5,8.5,-22.5,0,0.677906
0,1,0,1,0,0,-21.5,-10.5,-28.5,0,0.943525
3,0,0,2,7,8,15.5,-15.5,-20.5,9.39913e-09,0.631352
1,3,1,3,8,2,-7.5,21.5,-14.5,0,0.313944
0,3,0,5,5,9,-17.5,18.5,-19.5,0,0.50874
3,2,0,8,3,8,21.5,4.5,-20.5,0,0.584818
1,0,1,2,4,6,-8.5,-18.5,-10.5,0,0.246344
1,1,1,0,5,2,-10.5,-5.5,-14.5,1.06396e-06,0.386216
1,0,0,8,4,4,-2.5,-18.5,-24.5,1.48766e-07,0.810615
3,1,0,2,2,5,15.5,-8.5,-23.5,0,0.745704
0,3,0,5,3,4,-17.5,16.5,-24.5,1.6456e-07,0.717833
2,2,0,1,2,2,2.5,3.5,-26.5,0,0.858605
1,2,0,6,1,3,-4.5,2.5,-25.5,1.27908e-07,0.818808
1,3,0,3,6,9,-7.5,19.5,-19.5,1.63082e-07,0.518542
0,1,0,6,5,9,-16.5,-5.5,-19.5,4.98194e-07,0.576376
3,0,1,5,0,0,18.5,-22.5,-16.5,0,0.468847
1,3,0,5,8,6,-5.5,21.5,-22.5,0,0.632432
3,2,0,6,3,5,19.5,4.5,-23.5,0,0.711026
0,0,0,7,0,7,-15.5,-22.5,-21.5,0,0.675629
0,0,1,9,4,6,-13.5,-18.5,-10.5,0,0.240593
0,1,0,5,8,6,-17.5,-2.5,-22.5,1.37654e-06,0.690495
1,2,0,6,7,9,-4.5,8.5,-19.5,1.30291e-06,0.55784
2,3,0,6,6,0,7.5,19.5,-28.5,0,0.885421
1,3,0,4,0,5,-6.5,13.5,-23.5,8.79354e-07,0.702588
3,1,1,3,1,7,16.5,-9.5,-9.5,0,0.189337
2,0,0,3,6,8,4.5,-16.5,-20.5,1.14078e-06,0.644352
1,3,1,9,0,1,-1.5,13.5,-15.5,1.21521e-06,0.384563
3,1,1,5,3,8,18.5,-7.5,-8.5,0,0.144776
2,3,0,7,7,2,8.5,20.5,-26.5,0,0.797499
2,3,1,5,9,5,6.5,22.5,-11.5,0,0.19506
1,1,0,4,8,4,-6.5,-2.5,-24.5,1.09982e-06,0.787522
2,1,1,6,1,2,7.5,-9.5,-14.5,0,0.395081
1,0,1,3,0,3,-7.5,-22.5,-13.5,0,0.365618
1,0,0,9,0,1,-1.5,-22.5,-27.5,0,0.937801
0,1,0,1,4,4,-21.5,-6.5,-24.5,0,0.771016
2,1,0,7,2,8,8.5,-8.5,-20.5,0,0.632638
1,1,1,5,4,8,-5.5,-6.5,-8.5,1.38779e-06,0.159265
0,3,1,3,4,3,-19.5,17.5,-13.5,0,0.273035
0,1,0,1,2,3,-21.5,-8.5,-25.5,0,0.815483
2,2,1,9,2,1,10.5,3.5,-15.5,0,0.407293
2,0,1,3,6,9,4.5,-16.5,-7.5,8.5032e-07,0.132605
3,1,1,6,3,8,19.5,-7.5,-8.5,0,0.14283
3,3,1,9,1,0,22.5,14.5,-16.5,0,0.393694
1,2,0,3,3,1,-7.5,4.5,-27.5,4.42897e-07,0.894749
0,2,1,7,9,3,-15.5,10.5,-13.5,7.88415e-07,0.303171
0,1,0,5,4,1,-17.5,-6.5,-27.5,0,0.90456
2,3,0,7,0,6,8.5,13.5,-22.5,3.93285e-07,0.660242
0,1,0,4,5,9,-18.5,-5.5,-19.5,0,0.57252
1,3,0,0,2,1,-10.5,15.5,-27.5,0,0.856275
0,2,0,5,8,7,-17.5,9.5,-21.5,5.02614e-07,0.619605
2,1,1,5,7,7,6.5,-3.5,-9.5,0,0.192086
3,3,1,1,7,8,14.5,20.5,-8.5,2.6224e-07,0.0800201
0,1,1,7,9,7,-15.5,-1.5,-9.5,9.17561e-07,0.178131
0,3,1,9,7,5,-13.5,20.5,-11.5,0,0.195447
1,0,0,6,4,4,-4.5,-18.5,-24.5,0,0.809809
1,1,1,4,3,8,-6.5,-7.5,-8.5,1.48006e-06,0.160115
1,0,0,5,3,1,-5.5,-19.5,-27.5,1.08729e-07,0.935044
3,3,1,9,7,6,22.5,20.5,-10.5,0,0.140716
2,1,1,6,9,5,7.5,-1.5,-11.5,0,0.26478
2,2,1,9,9,0,10.5,10.5,-16.5,0,0.427635
3,3,1,8,0,4,21.5,13.5,-12.5,0,0.24369
1,1,1,4,1,0,-6.5,-9.5,-16.5,6.34732e-07,0.474975
3,2,0,5,3,0,18.5,4.5,-28.5,0,0.920087
3,0,0,0,8,8,13.5,-14.5,-20.5,0,0.633688
0,1,0,2,4,1,-20.5,-6.5,-27.5,0,0.897944
3,2,1,0,6,6,13.5,7.5,-10.5,9.23776e-08,0.198856
0,2,0,1,8,1,-21.5,9.5,-27.5,0,0.856617
1,3,1,6,5,1,-4.5,18.5,-15.5,1.66857e-07,0.366231
0,2,1,5,4,3,-17.5,5.5,-13.5,1.40106e-06,0.313506
2,1,1,6,3,5,7.5,-7.5,-11.5,0,0.27501
3,2,0,6,6,1,19.5,7.5,-27.5,0,0.86757
0,3,1,3,0,6,-19.5,13.5,-10.5,0,0.171107
3,0,0,3,6,3,16.5,-16.5,-25.5,0,0.835565
1,2,1,9,5,1,-1.5,6.5,-15.5,9.82846e-09,0.405381
3,1,1,0,0,6,13.5,-10.5,-10.5,0,0.233722
3,1,0,1,2,8,14.5,-8.5,-20.5,0,0.624995
0,3,0,7,3,6,-15.5,16.5,-22.5,0,0.640218
1,2,0,7,9,2,-3.5,10.5,-26.5,5.65083e-07,0.837766
0,1,0,3,1,6,-19.5,-9.5,-22.5,0,0.698182
3,2,1,0,3,7,13.5,4.5,-9.5,0,0.168171
0,0,0,9,4,1,-13.5,-18.5,-27.5,0,0.925607
3,1,0,8,6,3,21.5,-4.5,-25.5,0,0.808884
1,1,0,1,4,3,-9.5,-6.5,-25.5,1.07626e-06,0.833636
3,1,0,4,4,9,17.5,-6.5,-19.5,0,0.576252
1,1,1,7,7,1,-3.5,-3.5,-15.5,0,0.427427
1,2,1,7,4,9,-3.5,5.5,-7.5,3.2552e-07,0.0982243
3,2,0,1,3,9,14.5,4.5,-19.5,0,0.558464
0,0,0,8,8,4,-14.5,-14.5,-24.5,0,0.79585
2,1,1,2,7,9,3.5,-3.5,-7.5,0,0.117183
1,3,1,3,7,4,-7.5,20.5,-12.5,0,0.240392
3,2,0,6,3,6,19.5,4.5,-22.5,0,0.670262
2,3,1,9,1,9,10.5,14.5,-7.5,2.11686e-07,0.0678821
3,3,1,3,4,8,16.5,17.5,-8.5,5.83446e-07,0.0875355
0,3,0,3,2,7,-19.5,15.5,-21.5,0,0.595723
3,2,1,5,6,4,18.5,7.5,-12.5,0,0.267625
3,1,1,9,1,3,22.5,-9.5,-13.5,0,0.33197
0,2,1,2,0,0,-20.5,1.5,-16.5,1.14309e-07,0.434752
2,3,0,1,1,0,2.5,14.5,-28.5,2.23896e-07,0.90766
0,1,0,7,3,9,-15.5,-7.5,-19.5,0,0.581375
3,2,1,8,2,2,21.5,3.5,-14.5,0,0.349321
0,2,0,9,7,0,-13.5,8.5,-28.5,7.64069e-08,0.917652
2,3,1,9,2,7,10.5,15.5,-9.5,4.21778e-07,0.140431
2,2,0,5,2,7,6.5,3.5,-21.5,0,0.651007
0,0,0,6,2,6,-16.5,-20.5,-22.5,0,0.714066
0,2,1,1,1,9,-21.5,2.5,-7.5,6.87999e-09,0.0823635
2,3,1,5,9,1,6.5,22.5,-15.5,2.47359e-07,0.349706
3,1,1,8,9,2,21.5,-1.5,-14.5,0,0.360283
1,2,0,4,8,8,-6.5,9.5,-20.5,1.03817e-06,0.593863
3,1,0,4,6,0,17.5,-4.5,-28.5,0,0.943008
2,1,0,5,7,7,6.5,-3.5,-21.5,0,0.666523
3,1,1,0,4,2,13.5,-6.5,-14.5,0,0.384045
2,0,0,6,3,9,7.5,-19.5,-19.5,6.44118e-07,0.603686
3,0,0,5,5,3,18.5,-17.5,-25.5,0,0.832281
0,0,0,9,0,9,-13.5,-22.5,-19.5,0,0.597708
0,3,1,4,3,0,-18.5,16.5,-16.5,0,0.395479
3,2,1,9,4,7,22.5,5.5,-9.5,0,0.149105
2,3,0,4,3,5,5.5,16.5,-23.5,7.33226e-07,0.692571
2,3,0,6,2,7,7.5,15.5,-21.5,1.04897e-06,0.613664
0,3,1,8,5,6,-14.5,18.5,-10.5,0,0.163081
1,0,1,8,7,2,-2.5,-15.5,-14.5,8.39727e-07,0.404101
1,0,0,1,9,4,-9.5,-13.5,-24.5,4.15507e-07,0.801715
1,2,0,0,0,6,-10.5,1.5,-22.5,1.89078e-06,0.692764
0,2,1,4,7,4,-18.5,8.5,-12.5,1.36511e-06,0.264802
2,3,0,6,4,0,7.5,17.5,-28.5,2.74371e-07,0.893434
2,2,1,9,9,6,10.5,10.5,-10.5,5.96462e-08,0.194183
2,3,0,2,5,7,3.5,18.5,-21.5,1.10435e-06,0.604992
1,3,1,7,3,2,-3.5,16.5,-14.5,1.00637e-06,0.334757
3,2,0,5,0,0,18.5,1.5,-28.5,0,0.927855
1,2,1,4,1,8,-6.5,2.5,-8.5,9.66059e-07,0.141772
2,0,1,9,7,5,10.5,-15.5,-11.5,3.31855e-08,0.281179
3,0,0,5,2,0,18.5,-20.5,-28.5,0,0.959458
3,1,0,4,3,0,17.5,-7.5,-28.5,1.0797e-07,0.948294
1,2,1,9,6,3,-1.5,7.5,-13.5,3.60237e-07,0.324282
1,2,0,3,6,4,-7.5,7.5,-24.5,2.08017e-06,0.761884
1,2,0,6,3,8,-4.5,4.5,-20.5,1.27456e-07,0.609141
0,0,1,9,8,3,-13.5,-14.5,-13.5,0,0.354518
1,1,0,9,9,4,-1.5,-1.5,-24.5,3.80284e-08,0.787729
3,2,1,2,7,1,15.5,8.5,-15.5,0,0.387191
3,3,0,2,8,7,15.5,21.5,-21.5,0,0.580604
3,3,1,9,1,7,22.5,14.5,-9.5,0,0.123478
0,2,1,3,2,3,-19.5,3.5,-13.5,5.35897e-07,0.314545
0,2,1,5,9,3,-17.5,10.5,-13.5,7.36221e-07,0.299698
1,3,0,9,2,7,-1.5,15.5,-21.5,1.45672e-06,0.61663
3,0,0,0,8,1,13.5,-14.5,-27.5,0,0.922547
1,1,1,4,2,4,-6.5,-8.5,-12.5,1.20063e-06,0.316038
3,0,0,8,7,3,21.5,-15.5,-25.5,0,0.823862
1,2,0,7,1,1,-3.5,2.5,-27.5,0,0.902557
1,1,1,3,3,1,-7.5,-7.5,-15.5,1.47681e-06,0.431714
1,2,1,8,4,1,-2.5,5.5,-15.5,1.28583e-07,0.407803
0,3,1,0,3,9,-22.5,16.5,-7.5,1.42259e-07,0.0413472
0,0,0,2,6,4,-20.5,-16.5,-24.5,0,0.785578
2,0,0,7,6,6,8.5,-16.5,-22.5,1.15191e-07,0.723087
3,2,1,0,0,7,13.5,1.5,-9.5,0,0.175045
0,0,1,0,9,6,-22.5,-13.5,-10.5,1.52067e-09,0.219997
3,2,0,4,9,7,17.5,10.5,-21.5,0,0.6166
2,3,1,2,2,8,3.5,15.5,-8.5,1.84427e-06,0.107425
2,3,0,3,7,5,4.5,20.5,-23.5,0,0.677618
3,1,0,7,2,4,20.5,-8.5,-24.5,0,0.776671
2,1,1,3,6,4,4.5,-4.5,-12.5,0,0.311026
3,3,0,9,9,1,22.5,22.5,-27.5,0,0.805585
2,0,1,4,9,0,5.5,-13.5,-16.5,1.0153e-07,0.480303
1,2,0,3,9,8,-7.5,10.5,-20.5,1.49884e-06,0.590019
2,3,0,3,0,3,4.5,13.5,-25.5,2.48499e-08,0.78588
3,2,0,3,6,5,16.5,7.5,-23.5,0,0.708772
3,0,0,7,9,4,20.5,-13.5,-24.5,0,0.782988
1,3,0,9,3,3,-1.5,16.5,-25.5,8.26707e-07,0.776029
0,2,1,3,6,7,-19.5,7.5,-9.5,5.74367e-07,0.15034
0,2,1,8,6,3,-14.5,7.5,-13.5,1.8076e-06,0.313292
2,0,1,2,2,9,3.5,-20.5,-7.5,2.44183e-07,0.135126
3,3,1,9,9,8,22.5,22.5,-8.5,0,0.0575885
3,1,1,4,7,8,17.5,-3.5,-8.5,0,0.140272
3,0,0,0,2,5,13.5,-20.5,-23.5,0,0.760312
2,0,0,3,2,7,4.5,-20.5,-21.5,2.92286e-07,0.687394
2,3,0,6,8,3,7.5,21.5,-25.5,0,0.753128
3,1,1,1,9,3,14.5,-1.5,-13.5,0,0.334506
3,1,0,6,5,8,19.5,-5.5,-20.5,0,0.610837
2,0,0,5,5,0,6.5,-17.5,-28.5,5.79058e-07,0.975335
2,0,0,4,2,6,5.5,-20.5,-22.5,0,0.727776
2,3,0,7,6,9,8.5,19.5,-19.5,6.36997e-07,0.517703
1,1,1,1,7,4,-9.5,-3.5,-12.5,1.18421e-06,0.30555
1,0,1,7,5,4,-3.5,-17.5,-12.5,3.86505e-07,0.326687
0,3,0,9,7,8,-13.5,20.5,-20.5,0,0.547677
2,1,1,5,2,0,6.5,-8.5,-16.5,0,0.473632
0,3,0,3,8,8,-19.5,21.5,-20.5,0,0.532846
0,3,1,9,0,9,-13.5,13.5,-7.5,7.05025e-07,0.0673343
3,2,0,7,2,9,20.5,3.5,-19.5,0,0.549498
1,2,0,3,0,1,-7.5,1.5,-27.5,5.1951e-07,0.902488
2,3,1,4,4,9,5.5,17.5,-7.5,9.43446e-07,0.0620188
3,1,1,3,6,0,16.5,-4.5,-16.5,0,0.454876
3,0,1,2,9,1,15.5,-13.5,-15.5,0,0.429308
1,1,1,3,2,9,-7.5,-8.5,-7.5,3.92926e-07,0.122616
3,1,1,9,0,0,22.5,-10.5,-16.5,0,0.451258
1,3,0,9,7,7,-1.5,20.5,-21.5,1.1779e-07,0.597706
1,1,0,8,0,5,-2.5,-10.5,-23.5,5.18895e-07,0.761693
1,0,0,6,8,7,-4.5,-14.5,-21.5,1.14065e-06,0.683363
1,2,0,2,6,7,-8.5,7.5,-21.5,1.24164e-06,0.63851
3,2,1,3,7,1,16.5,8.5,-15.5,0,0.385488
0,0,0,9,5,0,-13.5,-17.5,-28.5,0,0.967066
0,0,1,5,8,9,-17.5,-14.5,-7.5,2.94366e-07,0.116387
1,1,1,8,5,1,-2.5,-5.5,-15.5,3.33979e-08,0.431253
3,0,0,3,3,5,16.5,-19.5,-23.5,0,0.754766
0,1,1,9,3,6,-13.5,-7.5,-10.5,1.19289e-06,0.229691
3,3,0,4,8,2,17.5,21.5,-26.5,0,0.780051
3,1,1,3,3,4,16.5,-7.5,-12.5,0,0.302555
3,1,0,6,3,2,19.5,-7.5,-26.5,0,0.860282
2,0,1,2,3,5,3.5,-19.5,-11.5,1.44713e-06,0.288807
1,2,1,2,9,7,-8.5,10.5,-9.5,1.76403e-06,0.157837
2,3,0,4,1,5,5.5,14.5,-23.5,8.21601e-07,0.699803
3,1,1,0,3,3,13.5,-7.5,-13.5,0,0.346334
1,1,0,6,7,0,-4.5,-3.5,-28.5,8.08986e-08,0.957697
2,3,0,2,8,0,3.5,21.5,-28.5,2.03903e-07,0.879577
3,2,1,2,7,9,15.5,8.5,-7.5,0,0.0789504
0,1,1,1,5,6,-21.5,-5.5,-10.5,0,0.212084
2,0,0,7,7,9,8.5,-15.5,-19.5,3.83011e-07,0.60017
3,0,0,1,7,0,14.5,-15.5,-28.5,0,0.963928
1,3,0,0,7,2,-10.5,20.5,-26.5,0,0.795298
1,0,1,9,6,8,-1.5,-16.5,-8.5,1.55358e-06,0.171747
3,3,1,4,0,1,17.5,13.5,-15.5,0,0.368433
0,1,1,2,0,6,-20.5,-10.5,-10.5,0,0.221261
2,1,0,7,2,7,8.5,-8.5,-21.5,0,0.673289
0,1,1,6,4,2,-16.5,-6.5,-14.5,4.66006e-08,0.379172
2,0,0,6,9,4,7.5,-13.5,-24.5,0,0.803703
2,1,1,4,7,0,5.5,-3.5,-16.5,0,0.466113
2,2,0,2,1,2,3.5,2.5,-26.5,0,0.860827
0,2,1,1,6,5,-21.5,7.5,-11.5,0,0.222705
2,0,0,3,1,9,4.5,-21.5,-19.5,0,0.606461
2,1,0,5,2,3,6.5,-8.5,-25.5,0,0.839624
1,2,0,7,4,4,-3.5,5.5,-24.5,0,0.770071
2,2,1,2,0,2,3.5,1.5,-14.5,0,0.37783
3,1,0,6,6,9,19.5,-4.5,-19.5,0,0.568781
0,0,0,9,1,8,-13.5,-21.5,-20.5,0,0.637932
3,2,0,2,2,4,15.5,3.5,-24.5,0,0.762518
2,0,0,0,8,4,1.5,-14.5,-24.5,7.90192e-07,0.807768
1,3,1,4,2,2,-6.5,15.5,-14.5,6.43707e-07,0.336618
2,1,0,0,3,3,1.5,-7.5,-25.5,4.22378e-08,0.840354
3,1,0,2,1,2,15.5,-9.5,-26.5,0,0.871362
0,0,1,0,4,0,-22.5,-18.5,-16.5,0,0.45832
2,2,0,0,2,2,1.5,3.5,-26.5,0,0.858832
0,0,1,2,9,8,-20.5,-13.5,-8.5,1.0972e-07,0.147755
2,1,1,3,5,4,4.5,-5.5,-12.5,0,0.312702
3,3,0,5,0,9,18.5,13.5,-19.5,0,0.524629
3,3,1,7,7,5,20.5,20.5,-11.5,0,0.183239
3,2,0,0,2,1,13.5,3.5,-27.5,0,0.890186
3,2,0,7,5,5,20.5,6.5,-23.5,0,0.703332
0,1,1,7,1,3,-15.5,-9.5,-13.5,0,0.345963
2,0,0,2,9,4,3.5,-13.5,-24.5,1.2242e-08,0.806204
0,0,0,6,8,9,-16.5,-14.5,-19.5,0,0.58818
1,2,0,2,7,2,-8.5,8.5,-26.5,1.03588e-06,0.840616
1,2,0,1,0,4,-9.5,1.5,-24.5,1.05484e-06,0.775927
1,0,1,1,9,6,-9.5,-13.5,-10.5,8.96276e-07,0.24168
0,0,1,9,2,0,-13.5,-20.5,-16.5,1.22357e-07,0.476828
3,3,1,9,3,4,22.5,16.5,-12.5,0,0.231469
0,0,0,8,3,1,-14.5,-19.5,-27.5,0,0.924527
2,1,1,1,1,5,2.5,-9.5,-11.5,2.51531e-08,0.280366
3,1,1,6,7,3,19.5,-3.5,-13.5,0,0.32931
2,0,1,9,1,2,10.5,-21.5,-14.5,0,0.401883
2,3,0,4,6,7,5.5,19.5,-21.5,3.25055e-07,0.600133
2,3,1,1,2,6,2.5,15.5,-10.5,8.55157e-07,0.183927
2,2,1,9,2,7,10.5,3.5,-9.5,0,0.174242
0,0,1,1,2,1,-21.5,-20.5,-15.5,0,0.422039
3,1,0,0,4,0,13.5,-6.5,-28.5,0,0.953855
1,1,1,9,8,0,-1.5,-2.5,-16.5,0,0.465718
3,3,1,6,5,1,19.5,18.5,-15.5,0,0.347196
3,2,1,2,5,8,15.5,6.5,-8.5,0,0.122109
1,3,1,8,1,5,-2.5,14.5,-11.5,1.42607e-06,0.225595
1,0,1,4,4,2,-6.5,-18.5,-14.5,9.89915e-08,0.404203
3,2,1,6,8,8,19.5,9.5,-8.5,0,0.106958
0,3,0,1,9,5,-21.5,22.5,-23.5,0,0.644695
1,1,1,4,3,4,-6.5,-7.5,-12.5,1.41802e-06,0.314614
3,1,1,1,2,2,14.5,-8.5,-14.5,0,0.385519
3,3,1,9,8,6,22.5,21.5,-10.5,0,0.136969
3,0,1,5,6,4,18.5,-16.5,-12.5,0,0.308651
0,0,1,6,5,7,-16.5,-17.5,-9.5,0,0.196796
3,3,1,4,8,2,17.5,21.5,-14.5,0,0.300849
1,1,0,2,6,3,-8.5,-4.5,-25.5,1.50576e-06,0.831117
3,0,1,0,4,8,13.5,-18.5,-8.5,3.11214e-07,0.163741
1,2,0,4,1,7,-6.5,2.5,-21.5,5.08925e-07,0.653456
3,0,1,2,6,5,15.5,-16.5,-11.5,0,0.275122
0,1,0,2,9,5,-20.5,-1.5,-23.5,3.59636e-07,0.722899
3,2,1,7,1,3,20.5,2.5,-13.5,0,0.314873
2,3,0,6,3,8,7.5,16.5,-20.5,1.40434e-06,0.569816
0,1,1,0,5,3,-22.5,-5.5,-13.5,5.6233e-08,0.325988
2,2,1,5,8,6,6.5,9.5,-10.5,0,0.200565
0,1,1,5,8,7,-17.5,-2.5,-9.5,4.61859e-07,0.176608
3,3,0,4,8,8,17.5,21.5,-20.5,9.67987e-10,0.536958
1,2,1,5,3,2,-5.5,4.5,-14.5,4.86278e-07,0.369742
3,3,1,9,5,8,22.5,18.5,-8.5,0,0.0722294
2,1,0,0,8,5,1.5,-2.5,-23.5,0,0.748607
1,0,1,6,8,6,-4.5,-14.5,-10.5,9.04839e-07,0.246253
0,1,0,5,6,2,-17.5,-4.5,-26.5,0,0.859231
1,0,1,5,9,8,-5.5,-13.5,-8.5,9.76136e-07,0.167841
0,1,0,6,9,6,-16.5,-1.5,-22.5,1.40567e-06,0.690355
1,3,0,3,2,5,-7.5,15.5,-23.5,7.41219e-07,0.694747
3,1,0,5,1,0,18.5,-9.5,-28.5,0,0.949255
0,3,1,1,5,1,-21.5,18.5,-15.5,0,0.342775
3,0,1,4,5,8,17.5,-17.5,-8.5,0,0.156801
2,0,0,0,1,2,1.5,-21.5,-26.5,0,0.895553
1,1,0,2,4,2,-8.5,-6.5,-26.5,9.63502e-07,0.876315
0,0,1,8,0,7,-14.5,-22.5,-9.5,0,0.202062
0,1,0,7,4,7,-15.5,-6.5,-21.5,2.34316e-07,0.66074
2,2,0,9,7,4,10.5,8.5,-24.5,0,0.755896
0,3,0,2,6,0,-20.5,19.5,-28.5,0,0.86439
1,3,0,8,8,2,-2.5,21.5,-26.5,0,0.797056
0,2,1,2,4,2,-20.5,5.5,-14.5,2.70509e-07,0.346482
0,3,0,8,5,2,-14.5,18.5,-26.5,0,0.797675
0,1,0,8,7,7,-14.5,-3.5,-21.5,1.01906e-06,0.657101
0,1,1,3,6,4,-19.5,-4.5,-12.5,1.23946e-07,0.29203
0,1,0,7,2,2,-15.5,-8.5,-26.5,0,0.869811
2,0,0,2,2,2,3.5,-20.5,-26.5,1.4235e-07,0.894611
0,0,0,0,6,9,-22.5,-16.5,-19.5,0,0.576918
3,3,1,4,2,6,17.5,15.5,-10.5,1.58528e-07,0.16852
1,2,0,6,4,7,-4.5,5.5,-21.5,3.6073e-07,0.646981
1,2,1,5,8,1,-5.5,9.5,-15.5,4.47334e-07,0.395458
1,3,0,0,5,8,-10.5,18.5,-20.5,0,0.559389
3,2,0,4,6,3,17.5,7.5,-25.5,0,0.788941
2,0,0,0,4,5,1.5,-18.5,-23.5,4.31792e-07,0.769505
1,3,0,5,8,7,-5.5,21.5,-21.5,9.29568e-08,0.592115
1,1,0,7,2,7,-3.5,-8.5,-21.5,6.60156e-07,0.676611
3,2,1,1,6,6,14.5,7.5,-10.5,0,0.197411
