Cell IdX,Cell IdY,Cell IdZ,Voxel IdX,Voxel IdY,Voxel IdZ,X [mm],Y [mm],Z [mm],Dose [Gy],FieldScalingFactor
2,2,0,0,2,6,1.5,3.5,7.5,0.0045443,0.669347
3,0,0,1,2,2,14.5,-20.5,3.5,6.08902e-05,0.890286
0,3,0,3,0,4,-19.5,13.5,5.5,0.00392634,0.680687
1,3,1,1,3,0,-9.5,16.5,13.5,0.00446402,0.383004
1,3,0,0,4,8,-10.5,17.5,9.5,0.00397555,0.521581
0,0,0,5,3,1,-17.5,-19.5,2.5,0.00262812,0.922662
2,1,0,4,7,6,5.5,-3.5,7.5,0.00513308,0.6964
0,0,0,3,9,0,-19.5,-13.5,1.5,0.000134453,0.943337
2,0,1,3,6,5,4.5,-16.5,18.5,0.00475766,0.331802
0,2,1,0,8,5,-22.5,9.5,18.5,0.000570091,0.224898
0,1,1,5,6,7,-17.5,-4.5,20.5,0.000283373,0.216818
2,3,0,2,8,4,3.5,21.5,5.5,0.000310854,0.649115
1,2,1,1,9,2,-9.5,10.5,15.5,0.00472657,0.341793
0,3,0,1,9,0,-21.5,22.5,1.5,5.29949e-05,0.774648
3,0,0,9,4,3,22.5,-18.5,4.5,3.16028e-05,0.835801
1,3,0,9,2,1,-1.5,15.5,2.5,0.0026974,0.797169
1,3,1,0,1,6,-10.5,14.5,19.5,0.00471161,0.180044
3,3,1,1,4,3,14.5,17.5,16.5,0.00347161,0.266458
2,1,0,8,6,6,9.5,-4.5,7.5,0.00504792,0.697708
0,1,1,6,1,7,-16.5,-9.5,20.5,0.00440321,0.233432
1,0,0,6,3,6,-4.5,-19.5,7.5,0.0042994,0.743198
2,2,0,0,9,1,1.5,10.5,2.5,0.00250634,0.824273
1,1,0,3,7,7,-7.5,-3.5,8.5,0.00517801,0.657947
1,1,1,7,5,3,-3.5,-5.5,16.5,0.00536954,0.373396
1,2,1,7,5,5,-3.5,6.5,18.5,0.00536228,0.256147
0,0,1,6,5,4,-16.5,-17.5,17.5,0.00442639,0.360572
3,1,0,6,2,1,19.5,-8.5,2.5,0.000110097,0.889729
0,0,0,6,4,6,-16.5,-18.5,7.5,0.00453689,0.731073
0,2,0,7,4,6,-15.5,5.5,7.5,0.000783871,0.651187
1,0,0,9,1,4,-1.5,-21.5,5.5,0.000342158,0.823935
0,1,1,7,0,9,-15.5,-10.5,22.5,0.00394835,0.166949
1,0,1,3,9,1,-7.5,-13.5,14.5,0.00492154,0.467797
2,2,0,5,5,2,6.5,6.5,3.5,0.00381226,0.804611
0,1,1,2,3,4,-20.5,-7.5,17.5,0.00207093,0.328813
3,1,1,2,0,3,15.5,-10.5,16.5,0.000773318,0.380373
3,0,0,1,3,6,14.5,-19.5,7.5,6.58387e-05,0.735814
2,0,1,4,2,7,5.5,-20.5,20.5,0.00028487,0.26825
1,0,1,2,1,4,-8.5,-21.5,17.5,0.000776097,0.375955
0,3,1,0,0,6,-22.5,13.5,19.5,0.00333049,0.170853
3,0,0,5,6,8,18.5,-16.5,9.5,4.5255e-05,0.648896
3,1,1,9,8,3,22.5,-2.5,16.5,0.00219259,0.344999
1,0,0,8,3,9,-2.5,-19.5,10.5,0.0042075,0.631208
1,3,1,2,3,3,-8.5,16.5,16.5,0.00521621,0.276719
2,1,1,7,0,3,8.5,-10.5,16.5,0.00458185,0.386564
2,1,1,7,5,4,8.5,-5.5,17.5,0.00534478,0.335319
1,3,1,9,3,1,-1.5,16.5,14.5,0.0047001,0.350445
2,0,1,6,3,7,7.5,-19.5,20.5,0.000332017,0.265403
1,1,0,2,5,4,-8.5,-5.5,5.5,0.00462066,0.777267
0,2,1,6,9,8,-16.5,10.5,21.5,0.00355617,0.123744
0,3,0,1,2,1,-21.5,15.5,2.5,0.00298196,0.778939
3,0,1,9,4,1,22.5,-18.5,14.5,2.76916e-05,0.462796
2,2,1,8,9,4,9.5,10.5,17.5,0.00491189,0.27067
0,2,0,4,2,7,-18.5,3.5,8.5,9.52715e-05,0.618962
2,2,1,0,0,0,1.5,1.5,13.5,0.00444662,0.456739
1,3,1,4,0,9,-6.5,13.5,22.5,0.00470989,0.0830758
0,3,1,7,2,0,-15.5,15.5,13.5,0.00437595,0.382775
1,0,0,2,9,3,-8.5,-13.5,4.5,0.00378328,0.840474
2,3,0,0,1,5,1.5,14.5,6.5,0.00421582,0.652785
0,0,0,1,5,8,-21.5,-17.5,9.5,0.000130423,0.646404
0,0,0,1,7,7,-21.5,-15.5,8.5,0.000133013,0.679003
3,0,1,4,1,7,17.5,-21.5,20.5,2.59163e-05,0.260099
2,1,0,8,0,9,9.5,-10.5,10.5,0.00424812,0.605398
0,3,0,8,3,3,-14.5,16.5,4.5,0.00393298,0.708101
2,2,1,0,5,5,1.5,6.5,18.5,0.00505899,0.256524
3,1,0,6,7,8,19.5,-3.5,9.5,0.00385554,0.60837
3,1,0,8,9,4,21.5,-1.5,5.5,0.00354633,0.747129
2,0,0,8,5,1,9.5,-17.5,2.5,0.000115027,0.926969
3,1,0,7,9,0,20.5,-1.5,1.5,0.00154388,0.900972
2,0,0,2,3,2,3.5,-19.5,3.5,0.000203065,0.896096
1,1,0,6,1,5,-4.5,-9.5,6.5,0.00473129,0.754797
0,2,1,2,1,6,-20.5,2.5,19.5,8.91057e-05,0.222615
1,0,0,8,7,4,-2.5,-15.5,5.5,0.00456455,0.810291
1,2,1,0,3,8,-10.5,4.5,21.5,0.00459986,0.155526
2,1,1,2,8,1,3.5,-2.5,14.5,0.005308,0.435319
1,2,1,7,7,4,-3.5,8.5,17.5,0.00519325,0.282719
1,0,0,4,7,4,-6.5,-15.5,5.5,0.00471072,0.808842
3,3,0,3,0,2,16.5,13.5,3.5,0.00335699,0.759923
2,2,1,7,2,5,8.5,3.5,18.5,0.00539501,0.266614
2,2,0,1,0,6,2.5,1.5,7.5,0.00439622,0.677712
3,1,1,2,3,7,15.5,-7.5,20.5,0.00345355,0.228814
0,0,0,3,9,1,-19.5,-13.5,2.5,0.000149741,0.904755
0,2,0,6,0,3,-16.5,1.5,4.5,0.00014344,0.780023
1,3,0,3,1,4,-7.5,14.5,5.5,0.00454503,0.687901
3,3,0,5,9,7,18.5,22.5,8.5,5.32783e-05,0.520167
0,0,1,0,6,6,-22.5,-16.5,19.5,0.000116375,0.278213
0,3,1,7,6,5,-15.5,19.5,18.5,0.00060051,0.184185
2,1,0,2,0,3,3.5,-10.5,4.5,0.00374926,0.834194
3,3,1,8,2,7,21.5,15.5,20.5,0.00211956,0.127746
1,0,0,6,3,4,-4.5,-19.5,5.5,0.00411937,0.819108
3,3,0,8,8,6,21.5,21.5,7.5,5.15247e-05,0.558219
3,3,1,0,1,5,13.5,14.5,18.5,0.0046946,0.212584
3,2,0,4,7,6,17.5,8.5,7.5,0.00519304,0.634709
0,1,1,3,7,8,-19.5,-3.5,21.5,0.00016132,0.175664
3,0,1,4,0,1,17.5,-22.5,14.5,2.25654e-05,0.478017
3,3,0,2,0,5,15.5,13.5,6.5,0.00432269,0.649006
2,3,1,6,6,1,7.5,19.5,14.5,0.00075171,0.332059
3,2,0,0,9,3,13.5,10.5,4.5,0.00330929,0.741628
3,0,1,0,8,9,13.5,-14.5,22.5,0.000595672,0.179348
0,2,1,1,6,7,-21.5,7.5,20.5,0.000216353,0.165266
1,2,1,0,7,7,-10.5,8.5,20.5,0.00486157,0.173432
0,1,0,7,1,8,-15.5,-9.5,9.5,0.00464557,0.633675
3,2,0,2,6,8,15.5,7.5,9.5,0.00540109,0.568071
2,3,0,0,6,8,1.5,19.5,9.5,0.00390196,0.514307
0,3,0,6,7,1,-16.5,20.5,2.5,9.11653e-05,0.757017
0,2,0,3,1,6,-19.5,2.5,7.5,8.19198e-05,0.65893
3,3,1,9,4,3,22.5,17.5,16.5,0.000300351,0.255772
2,0,1,2,8,0,3.5,-14.5,13.5,0.00467996,0.508623
0,0,0,4,2,6,-18.5,-20.5,7.5,0.00116839,0.732543
3,2,0,1,3,2,14.5,4.5,3.5,0.00377086,0.807288
2,2,1,4,8,7,5.5,9.5,20.5,0.00531777,0.171829
2,1,1,1,7,1,2.5,-3.5,14.5,0.00530221,0.439111
3,3,1,6,8,3,19.5,21.5,16.5,0.00015753,0.238203
3,2,0,2,3,9,15.5,4.5,10.5,0.00520135,0.544853
0,0,0,7,3,4,-15.5,-19.5,5.5,0.00395836,0.8103
1,2,1,4,9,8,-6.5,10.5,21.5,0.00499688,0.131905
0,1,0,8,2,5,-14.5,-8.5,6.5,0.00425499,0.744117
1,0,0,1,2,8,-9.5,-20.5,9.5,0.00179119,0.667298
1,0,0,0,6,3,-10.5,-16.5,4.5,0.00375358,0.846772
0,0,0,2,4,0,-20.5,-18.5,1.5,0.000106592,0.954452
2,0,0,7,8,5,8.5,-14.5,6.5,0.00377944,0.767165
3,1,1,1,6,8,14.5,-4.5,21.5,0.00498333,0.185179
0,1,0,9,3,7,-13.5,-7.5,8.5,0.00246663,0.666891
2,3,0,3,4,9,4.5,17.5,10.5,0.00419581,0.488568
0,2,0,2,8,7,-20.5,9.5,8.5,0.000898286,0.58838
1,2,0,4,9,9,-6.5,10.5,10.5,0.00470332,0.524435
0,3,0,3,5,8,-19.5,18.5,9.5,0.00082557,0.505728
3,0,0,2,8,5,15.5,-14.5,6.5,0.000113902,0.760566
1,2,1,5,3,0,-5.5,4.5,13.5,0.00519922,0.443224
2,0,0,7,5,1,8.5,-17.5,2.5,0.000146492,0.927694
0,0,1,3,4,5,-19.5,-18.5,18.5,0.00169241,0.322817
1,0,0,9,3,6,-1.5,-19.5,7.5,0.00361721,0.74392
0,2,0,4,3,9,-18.5,4.5,10.5,0.000176401,0.54087
0,2,0,5,7,2,-17.5,8.5,3.5,0.000204597,0.784391
2,3,1,4,2,0,5.5,15.5,13.5,0.00473854,0.390589
2,1,1,1,6,5,2.5,-4.5,18.5,0.00527137,0.298661
0,2,1,3,9,0,-19.5,10.5,13.5,0.00279193,0.402834
0,2,0,3,6,0,-19.5,7.5,1.5,0.000113449,0.862323
2,0,1,1,6,1,2.5,-16.5,14.5,0.00468842,0.477076
2,2,1,0,5,2,1.5,6.5,15.5,0.0051417,0.363437
1,0,0,7,2,6,-3.5,-20.5,7.5,0.00157857,0.745589
2,1,0,6,2,6,7.5,-8.5,7.5,0.00513973,0.712587
3,2,1,7,5,7,20.5,6.5,20.5,0.00501784,0.171197
3,1,1,1,8,8,14.5,-2.5,21.5,0.00509041,0.178434
2,2,1,0,0,6,1.5,1.5,19.5,0.00477738,0.241647
1,1,0,2,4,0,-8.5,-6.5,1.5,0.0016808,0.933752
3,2,1,5,2,3,18.5,3.5,16.5,0.00517964,0.327988
0,0,0,4,1,5,-18.5,-21.5,6.5,0.000288555,0.772321
2,3,0,6,8,8,7.5,21.5,9.5,0.000160385,0.500534
1,3,1,0,8,3,-10.5,21.5,16.5,0.000609664,0.247868
2,2,0,9,8,2,10.5,9.5,3.5,0.00331708,0.787231
0,1,0,5,5,0,-17.5,-5.5,1.5,0.000133516,0.920677
0,3,1,4,5,4,-18.5,18.5,17.5,0.00105608,0.221001
0,0,1,0,9,4,-22.5,-13.5,17.5,0.000359293,0.342513
2,2,0,5,6,4,6.5,7.5,5.5,0.004693,0.724374
0,0,0,0,1,3,-22.5,-21.5,4.5,3.23814e-05,0.841897
2,2,1,7,3,2,8.5,4.5,15.5,0.00541913,0.369528
0,0,0,3,7,9,-19.5,-15.5,10.5,0.000327087,0.60764
2,0,1,5,8,7,6.5,-14.5,20.5,0.00483233,0.254993
1,0,1,3,0,4,-7.5,-22.5,17.5,0.00037913,0.378313
1,0,0,9,5,3,-1.5,-17.5,4.5,0.00368204,0.853545
2,3,1,4,6,3,5.5,19.5,16.5,0.0010273,0.262048
2,3,0,0,7,5,1.5,20.5,6.5,0.00131377,0.61854
3,2,1,7,2,4,20.5,3.5,17.5,0.00515805,0.289515
1,0,0,4,6,5,-6.5,-16.5,6.5,0.00477293,0.77334
1,3,1,2,6,4,-8.5,19.5,17.5,0.00443819,0.225268
3,0,1,9,0,7,22.5,-22.5,20.5,1.24349e-05,0.25459
2,2,1,7,3,7,8.5,4.5,20.5,0.00536065,0.191964
3,0,1,0,3,9,13.5,-19.5,22.5,0.000143153,0.19012
3,3,0,2,0,7,15.5,13.5,8.5,0.00466234,0.575085
3,1,1,7,9,4,20.5,-1.5,17.5,0.00434675,0.308802
3,3,1,1,2,4,14.5,15.5,17.5,0.00489467,0.241674
1,1,1,2,6,8,-8.5,-4.5,21.5,0.00509241,0.190036
2,2,0,7,9,2,8.5,10.5,3.5,0.00330789,0.783632
2,1,1,7,9,9,8.5,-1.5,22.5,0.00465248,0.144826
1,2,1,9,3,9,-1.5,4.5,22.5,0.00470735,0.124509
1,2,1,8,9,3,-2.5,10.5,16.5,0.00506315,0.309207
0,2,0,2,4,9,-20.5,5.5,10.5,0.000141616,0.533504
2,3,1,4,7,7,5.5,20.5,20.5,0.000644218,0.116601
2,0,0,7,1,3,8.5,-21.5,4.5,6.15945e-05,0.859428
3,2,0,0,6,6,13.5,7.5,7.5,0.00458969,0.644254
1,3,1,5,8,2,-5.5,21.5,15.5,0.000846283,0.286095
0,1,0,0,3,7,-22.5,-7.5,8.5,0.00171938,0.654296
0,0,1,2,6,8,-20.5,-16.5,21.5,0.000270288,0.210473
3,3,0,9,2,8,22.5,15.5,9.5,0.00115815,0.517702
3,3,1,0,9,3,13.5,22.5,16.5,0.000230665,0.239571
1,3,1,8,8,0,-2.5,21.5,13.5,0.00109891,0.358126
3,3,0,8,0,0,21.5,13.5,1.5,0.00153712,0.828014
3,0,1,7,7,1,20.5,-15.5,14.5,6.09629e-05,0.459241
0,1,1,1,0,9,-21.5,-10.5,22.5,0.00149106,0.159014
0,1,1,3,2,1,-19.5,-8.5,14.5,0.00383947,0.4415
0,0,0,5,9,4,-17.5,-13.5,5.5,0.00047883,0.793034
3,1,1,4,4,0,17.5,-6.5,13.5,0.00237646,0.474483
0,1,0,2,1,8,-20.5,-9.5,9.5,0.00394188,0.626712
1,0,0,7,4,5,-3.5,-18.5,6.5,0.00455984,0.779202
0,3,1,4,1,6,-18.5,14.5,19.5,0.00505603,0.171754
0,3,0,7,2,7,-15.5,15.5,8.5,0.00499328,0.564298
0,1,0,1,4,3,-21.5,-6.5,4.5,0.00031716,0.803183
1,0,1,6,4,1,-4.5,-18.5,14.5,0.0048646,0.480956
0,3,1,7,3,4,-15.5,16.5,17.5,0.00471505,0.235322
3,0,0,5,3,9,18.5,-19.5,10.5,4.45447e-05,0.618338
1,1,0,6,9,0,-4.5,-1.5,1.5,0.00160835,0.917018
1,2,1,2,9,9,-8.5,10.5,22.5,0.00458511,0.0961257
3,2,0,0,9,1,13.5,10.5,2.5,0.00251477,0.817158
3,3,0,3,9,9,16.5,22.5,10.5,0.00010032,0.450207
1,2,1,2,2,4,-8.5,3.5,17.5,0.00513047,0.302098
3,1,1,3,6,3,16.5,-4.5,16.5,0.00492859,0.360535
0,0,0,1,1,2,-21.5,-21.5,3.5,4.76471e-05,0.88198
0,2,1,7,2,8,-15.5,3.5,21.5,0.000635648,0.154923
0,0,1,3,1,9,-19.5,-21.5,22.5,0.000327786,0.186564
3,1,1,2,8,1,15.5,-2.5,14.5,0.00508023,0.426861
2,3,1,5,2,3,6.5,15.5,16.5,0.00496002,0.283078
2,1,0,4,3,3,5.5,-7.5,4.5,0.00439152,0.823861
3,0,0,2,4,2,15.5,-18.5,3.5,6.21977e-05,0.88474
3,0,0,6,7,3,19.5,-15.5,4.5,4.97866e-05,0.833609
2,2,0,9,6,1,10.5,7.5,2.5,0.00278856,0.835091
2,1,1,2,2,8,3.5,-8.5,21.5,0.00530259,0.204666
3,2,1,6,1,6,19.5,2.5,19.5,0.00514066,0.224179
1,2,0,7,7,3,-3.5,8.5,4.5,0.0042653,0.75828
1,2,0,1,4,9,-9.5,5.5,10.5,0.00499818,0.546061
2,3,0,8,4,3,9.5,17.5,4.5,0.0024438,0.707117
1,3,1,1,1,6,-9.5,14.5,19.5,0.00526863,0.180761
0,3,1,7,4,5,-15.5,17.5,18.5,0.0036645,0.194943
1,1,0,3,8,8,-7.5,-2.5,9.5,0.00512896,0.617048
1,3,1,9,5,9,-1.5,18.5,22.5,0.00426836,0.059259
3,2,0,7,0,1,20.5,1.5,2.5,0.00275548,0.850251
0,3,0,1,5,7,-21.5,18.5,8.5,0.000691513,0.539117
3,0,0,9,6,7,22.5,-16.5,8.5,1.86766e-05,0.67992
0,2,0,8,1,2,-14.5,2.5,3.5,0.00066303,0.816103
3,0,0,2,1,8,15.5,-21.5,9.5,3.20558e-05,0.66353
1,3,0,7,4,1,-3.5,17.5,2.5,0.00296772,0.785257
2,3,1,4,5,9,5.5,18.5,22.5,0.00151759,0.0582975
2,0,1,5,7,1,6.5,-15.5,14.5,0.00437976,0.473379
1,0,1,3,7,5,-7.5,-15.5,18.5,0.0053379,0.328131
1,0,1,8,7,7,-2.5,-15.5,20.5,0.00517982,0.258626
3,1,0,6,4,5,19.5,-6.5,6.5,0.000342343,0.730962
2,2,0,2,9,6,3.5,10.5,7.5,0.00464528,0.63616
0,0,0,2,1,5,-20.5,-21.5,6.5,9.60966e-05,0.769228
0,2,0,0,2,9,-22.5,3.5,10.5,6.81048e-05,0.538939
3,0,1,2,7,3,15.5,-15.5,16.5,0.000193835,0.393394
0,1,0,0,6,5,-22.5,-4.5,6.5,8.63523e-05,0.718869
2,2,0,5,1,5,6.5,2.5,6.5,0.00485536,0.709539
0,2,0,0,2,6,-22.5,3.5,7.5,3.52723e-05,0.649754
1,0,1,5,5,1,-5.5,-17.5,14.5,0.00501155,0.478404
3,2,0,1,3,6,14.5,4.5,7.5,0.00506117,0.656935
3,2,0,2,6,2,15.5,7.5,3.5,0.00378436,0.791998
2,0,0,8,1,0,9.5,-21.5,1.5,7.00585e-05,0.974495
0,0,0,6,6,2,-16.5,-16.5,3.5,0.0029951,0.878565
2,2,1,5,0,5,6.5,1.5,18.5,0.00521528,0.27565
0,3,0,4,1,6,-18.5,14.5,7.5,0.00484461,0.602618
2,1,0,2,0,4,3.5,-10.5,5.5,0.0040155,0.796115
3,3,0,3,7,7,16.5,20.5,8.5,0.000172188,0.534797
2,3,0,6,1,8,7.5,14.5,9.5,0.00520954,0.540059
1,3,1,0,7,6,-10.5,20.5,19.5,0.00169744,0.148456
0,1,0,4,6,6,-18.5,-4.5,7.5,0.000127983,0.687786
0,2,0,9,2,9,-13.5,3.5,10.5,0.00207888,0.551277
3,1,0,5,7,6,18.5,-3.5,7.5,0.00463773,0.6843
3,1,1,5,2,0,18.5,-8.5,13.5,0.000721705,0.479467
0,1,0,9,1,6,-13.5,-9.5,7.5,0.00422823,0.710722
3,3,0,1,0,1,14.5,13.5,2.5,0.0027394,0.800103
3,3,0,5,3,6,18.5,16.5,7.5,0.00446426,0.59177
0,1,1,0,0,7,-22.5,-10.5,20.5,0.00121991,0.227778
0,2,0,9,2,6,-13.5,3.5,7.5,0.00174958,0.662321
1,3,0,8,3,5,-2.5,16.5,6.5,0.00466781,0.641578
3,3,0,9,1,2,22.5,14.5,3.5,0.00263565,0.745279
2,3,0,7,9,3,8.5,22.5,4.5,6.42472e-05,0.677756
3,1,0,4,9,4,17.5,-1.5,5.5,0.00419222,0.753249
2,2,1,2,9,2,3.5,10.5,15.5,0.00493423,0.344691
0,1,0,8,6,3,-14.5,-4.5,4.5,0.000191059,0.806123
3,2,0,1,8,7,14.5,9.5,8.5,0.00509336,0.596522
0,2,0,6,0,4,-16.5,1.5,5.5,0.000157584,0.742282
3,1,1,8,4,1,21.5,-6.5,14.5,0.000367549,0.432304
2,3,1,5,0,5,6.5,13.5,18.5,0.005013,0.222586
3,1,0,8,4,5,21.5,-6.5,6.5,0.000145159,0.727755
2,0,0,7,8,0,8.5,-14.5,1.5,0.00152048,0.958747
3,1,1,4,2,8,17.5,-8.5,21.5,0.000713145,0.194175
1,3,1,1,4,4,-9.5,17.5,17.5,0.00486818,0.235454
3,1,1,1,0,5,14.5,-10.5,18.5,0.00150296,0.309709
1,1,0,2,2,9,-8.5,-8.5,10.5,0.00495041,0.599937
1,2,0,2,4,1,-8.5,5.5,2.5,0.00304425,0.846112
0,2,1,6,2,9,-16.5,3.5,22.5,0.000353211,0.118931
2,0,0,8,8,3,9.5,-14.5,4.5,0.00259217,0.842542
0,2,1,3,6,4,-19.5,7.5,17.5,0.000323138,0.273804
3,1,0,0,1,3,13.5,-9.5,4.5,0.00307798,0.824352
3,0,1,3,5,2,16.5,-17.5,15.5,9.33529e-05,0.433
2,0,1,4,7,4,5.5,-15.5,17.5,0.00490849,0.36506
2,0,1,0,5,8,1.5,-17.5,21.5,0.0043324,0.227781
3,1,0,3,9,2,16.5,-1.5,3.5,0.00338735,0.830397
1,3,0,4,4,6,-6.5,17.5,7.5,0.00512683,0.597565
1,1,1,7,4,8,-3.5,-6.5,21.5,0.00517855,0.198598
3,3,0,0,5,6,13.5,18.5,7.5,0.000792894,0.586547
3,3,1,2,4,2,15.5,17.5,15.5,0.00341751,0.300794
1,2,1,7,6,4,-3.5,7.5,17.5,0.00534777,0.287214
3,2,0,3,1,3,16.5,2.5,4.5,0.00425889,0.775856
1,0,1,6,8,1,-4.5,-14.5,14.5,0.00521224,0.471708
2,3,1,3,9,4,4.5,22.5,17.5,0.000252909,0.210254
3,0,1,0,2,5,13.5,-20.5,18.5,0.00014272,0.334176
3,3,0,8,9,2,21.5,22.5,3.5,3.84252e-05,0.699865
3,0,1,9,3,9,22.5,-19.5,22.5,2.24607e-05,0.178555
2,1,0,8,1,1,9.5,-9.5,2.5,0.00304529,0.904619
3,0,0,4,5,8,17.5,-17.5,9.5,3.8966e-05,0.652618
2,3,0,3,7,3,4.5,20.5,4.5,0.000629626,0.692073
1,2,1,3,8,1,-7.5,9.5,14.5,0.00516701,0.383644
3,0,0,6,8,5,19.5,-14.5,6.5,5.84201e-05,0.755065
2,1,1,9,6,2,10.5,-4.5,15.5,0.00492403,0.402527
2,0,0,2,6,1,3.5,-16.5,2.5,0.00292938,0.927662
1,3,1,6,6,7,-4.5,19.5,20.5,0.004408,0.122382
2,2,1,3,3,7,4.5,4.5,20.5,0.0053299,0.193812
3,1,0,0,6,3,13.5,-4.5,4.5,0.0037985,0.807342
1,1,1,6,9,1,-4.5,-1.5,14.5,0.00500418,0.431329
2,3,1,0,4,5,1.5,17.5,18.5,0.0048692,0.203501
3,0,1,2,4,6,15.5,-18.5,19.5,8.01078e-05,0.292348
1,0,0,8,2,5,-2.5,-20.5,6.5,0.00139471,0.783712
1,1,1,6,3,0,-4.5,-7.5,13.5,0.00514755,0.488376
1,1,0,5,4,3,-5.5,-6.5,4.5,0.00439803,0.820412
1,1,0,0,6,4,-10.5,-4.5,5.5,0.00357365,0.77218
0,2,0,3,5,0,-19.5,6.5,1.5,0.00010572,0.867174
2,3,1,4,5,5,5.5,18.5,18.5,0.00161669,0.197163
0,2,1,1,0,3,-21.5,1.5,16.5,9.69754e-05,0.331496
3,1,0,3,8,1,16.5,-2.5,2.5,0.0030661,0.872511
2,1,1,2,3,2,3.5,-7.5,15.5,0.00523618,0.415958
1,2,0,0,8,7,-10.5,9.5,8.5,0.00446079,0.600278
1,0,1,1,3,4,-9.5,-19.5,17.5,0.00447137,0.371487
3,2,1,8,5,4,21.5,6.5,17.5,0.00489734,0.275345
2,3,1,0,5,3,1.5,18.5,16.5,0.00452416,0.26855
2,1,1,2,0,8,3.5,-10.5,21.5,0.00488334,0.210351
3,3,1,9,6,7,22.5,19.5,20.5,0.000147395,0.105309
1,0,1,0,0,3,-10.5,-22.5,16.5,0.000491979,0.412458
3,1,1,9,2,5,22.5,-8.5,18.5,0.000116831,0.293159
0,3,1,6,9,6,-16.5,22.5,19.5,0.000117546,0.131495
2,0,0,1,6,2,2.5,-16.5,3.5,0.00365453,0.889356
2,0,0,3,1,5,4.5,-21.5,6.5,0.000105672,0.785175
0,3,1,6,1,8,-16.5,14.5,21.5,0.00489542,0.104675
0,2,0,8,2,3,-14.5,3.5,4.5,0.000398943,0.773816
2,0,1,1,2,8,2.5,-20.5,21.5,0.00106325,0.23361
1,3,1,1,1,9,-9.5,14.5,22.5,0.00479625,0.0765116
3,0,1,2,9,9,15.5,-13.5,22.5,0.000444184,0.174861
2,0,0,1,1,1,2.5,-21.5,2.5,0.000109704,0.939096
1,2,0,7,3,2,-3.5,4.5,3.5,0.00379081,0.815085
1,1,1,5,0,1,-5.5,-10.5,14.5,0.00487158,0.460582
0,1,1,8,8,2,-14.5,-2.5,15.5,0.000712662,0.391733
3,0,1,0,5,8,13.5,-17.5,21.5,0.000253815,0.221341
0,2,0,7,8,6,-15.5,9.5,7.5,0.00291567,0.632284
3,0,0,6,2,9,19.5,-20.5,10.5,3.60204e-05,0.618905
1,3,1,8,8,6,-2.5,21.5,19.5,0.000794669,0.146593
1,0,0,0,1,6,-10.5,-21.5,7.5,0.000469334,0.743671
1,2,0,7,1,8,-3.5,2.5,9.5,0.00520953,0.598913
3,2,1,3,9,9,16.5,10.5,22.5,0.00466369,0.0891643
3,1,1,7,4,7,20.5,-6.5,20.5,0.000431496,0.219272
2,3,0,6,7,7,7.5,20.5,8.5,0.000233193,0.542961
1,1,1,1,8,3,-9.5,-2.5,16.5,0.00481949,0.360194
0,0,0,3,5,3,-19.5,-17.5,4.5,0.000495281,0.838342
3,3,0,8,1,7,21.5,14.5,8.5,0.00396121,0.561341
0,0,0,5,4,7,-17.5,-18.5,8.5,0.00443498,0.692128
3,0,0,7,3,9,20.5,-19.5,10.5,4.59518e-05,0.615341
2,1,0,6,4,5,7.5,-6.5,6.5,0.00503188,0.743633
2,1,1,4,6,9,5.5,-4.5,22.5,0.004854,0.156507
1,3,1,8,2,8,-2.5,15.5,21.5,0.00504407,0.109092
2,0,0,1,8,0,2.5,-14.5,1.5,0.00164103,0.961409
3,0,0,2,1,3,15.5,-21.5,4.5,5.21397e-05,0.852726
0,2,0,4,4,7,-18.5,5.5,8.5,0.000122364,0.610142
2,1,1,1,9,4,2.5,-1.5,17.5,0.00507954,0.323878
3,3,1,7,7,2,20.5,20.5,15.5,0.000190454,0.277702
2,0,1,0,7,8,1.5,-15.5,21.5,0.00469526,0.22335
0,3,1,4,3,5,-18.5,16.5,18.5,0.00468812,0.196535
2,1,1,5,5,7,6.5,-5.5,20.5,0.00530455,0.229663
1,3,0,6,1,0,-4.5,14.5,1.5,0.00162554,0.839994
3,3,1,1,2,0,14.5,15.5,13.5,0.00435831,0.383961
1,1,0,2,1,5,-8.5,-9.5,6.5,0.00469077,0.752733
3,3,0,0,5,3,13.5,18.5,4.5,0.000463035,0.697723
2,1,1,9,5,8,10.5,-5.5,21.5,0.00477566,0.191984
1,1,0,1,2,6,-9.5,-8.5,7.5,0.00475254,0.71119
2,2,0,4,7,7,5.5,8.5,8.5,0.00520487,0.608238
1,2,0,9,4,8,-1.5,5.5,9.5,0.00483798,0.586261
2,3,0,6,1,1,7.5,14.5,2.5,0.00299984,0.800668
3,3,1,4,5,1,17.5,18.5,14.5,0.00104802,0.328495
3,3,0,9,3,0,22.5,16.5,1.5,9.42537e-05,0.809381
3,1,1,2,1,7,15.5,-9.5,20.5,0.00121467,0.234705
2,3,1,1,7,8,2.5,20.5,21.5,0.00241862,0.0828634
1,0,0,7,5,3,-3.5,-17.5,4.5,0.00435156,0.853136
0,3,0,7,3,0,-15.5,16.5,1.5,0.00158319,0.819832
2,1,0,1,1,6,2.5,-9.5,7.5,0.00483536,0.71767
2,1,1,5,6,6,6.5,-4.5,19.5,0.00538027,0.2618
0,2,1,1,3,7,-21.5,4.5,20.5,9.20647e-05,0.177939
1,2,1,0,9,8,-10.5,10.5,21.5,0.00451402,0.129488
